player,team,conference,season,category,playerId,position_stat,CAR,LONG,TD,YDS,YPC,name_clean,position_clean,id,athleteId,recruitType,year,ranking,name,school,committedTo,position_recruit,height,weight,stars,rating,city,stateProvince,country,hometownInfo,recruit_year,eligibility_year,team_clean,committed_clean,school_match,Usage Overall,rushing_score,usage_pct,production_pct,impact_score,impact_percentile,outcome
Kahseim Phillips,Towson,CAA,2025,rushing,5226922,RB,31,7,2,72,2.3,kahseim phillips,RB,257740,,HighSchool,2024.0,,Kahseim Phillips,St. Joseph's Prep,Towson,RB,68.0,185.0,,,Philadelphia,PA,USA,"{'latitude': 39.9527237, 'longitude': -75.1635262, 'fipsCode': '42101'}",2024.0,2.0,towson,towson,1,0,174,0.5006544502617801,0.39725130890052357,0.4386125654450262,0.39725130890052357,Depth / Rotation
Kai Honda,Princeton,Ivy,2025,rushing,5227460,RB,46,34,1,214,4.7,kai honda,RB,217128,,HighSchool,2023.0,2179.0,Kai Honda,Junipero Serra,,RB,71.0,185.0,3.0,0.82,Gardena,CA,USA,"{'latitude': 33.8963593, 'longitude': -118.3053037, 'fipsCode': '06037'}",2023.0,3.0,princeton,,0,0,326,0.5007739938080495,0.46362229102167185,0.47848297213622293,0.46362229102167185,Depth / Rotation
Kairee Robinson,San José State,Mountain West,2019,rushing,4570243,RB,40,19,0,174,4.4,kairee robinson,RB,128540,,HighSchool,2018.0,2271.0,Kairee Robinson,De La Salle,San José State,RB,68.0,180.0,3.0,0.7998,Concord,CA,USA,"{'latitude': 37.9768525, 'longitude': -122.0335624, 'fipsCode': '06013'}",2018.0,2.0,san josé state,san josé state,1,0,254,0.5006544502617801,0.4790575916230366,0.48769633507853405,0.4790575916230366,Depth / Rotation
Kairee Robinson,San José State,Mountain West,2020,rushing,4570243,RB,82,25,2,313,3.8,kairee robinson,RB,128540,,HighSchool,2018.0,2271.0,Kairee Robinson,De La Salle,San José State,RB,68.0,180.0,3.0,0.7998,Concord,CA,USA,"{'latitude': 37.9768525, 'longitude': -122.0335624, 'fipsCode': '06013'}",2018.0,3.0,san josé state,san josé state,1,0,517,0.5007739938080495,0.586687306501548,0.5523219814241486,0.586687306501548,Depth / Rotation
Kairee Robinson,San José State,Mountain West,2021,rushing,4570243,RB,64,39,1,280,4.4,kairee robinson,RB,128540,,HighSchool,2018.0,2271.0,Kairee Robinson,De La Salle,San José State,RB,68.0,180.0,3.0,0.7998,Concord,CA,USA,"{'latitude': 37.9768525, 'longitude': -122.0335624, 'fipsCode': '06013'}",2018.0,4.0,san josé state,san josé state,1,0,428,0.5010224948875256,0.48466257668711654,0.49120654396728014,0.48466257668711654,Depth / Rotation
Kairee Robinson,San José State,Mountain West,2022,rushing,4570243,RB,157,38,10,762,4.9,kairee robinson,RB,128540,,HighSchool,2018.0,2271.0,Kairee Robinson,De La Salle,San José State,RB,68.0,180.0,3.0,0.7998,Concord,CA,USA,"{'latitude': 37.9768525, 'longitude': -122.0335624, 'fipsCode': '06013'}",2018.0,5.0,san josé state,san josé state,1,0,1276,0.5016233766233766,0.9107142857142857,0.747077922077922,0.9107142857142857,Impact Player
Kaleb Jackson,LSU,SEC,2023,rushing,4870839,RB,31,21,4,165,5.3,kaleb jackson,RB,111423,5130412,HighSchool,2023.0,182.0,Kaleb Jackson,Liberty Magnet,LSU,RB,70.0,200.0,4.0,0.9283,Baton Rouge,LA,USA,"{'latitude': 30.4459596, 'longitude': -91.18738, 'fipsCode': '22033'}",2023.0,1.0,lsu,lsu,1,0,307,0.5007849293563579,0.7009419152276295,0.6208791208791209,0.7009419152276295,Starter
Kaleb Jackson,LSU,SEC,2024,rushing,4870839,RB,47,19,0,149,3.2,kaleb jackson,RB,111423,5130412,HighSchool,2023.0,182.0,Kaleb Jackson,Liberty Magnet,LSU,RB,70.0,200.0,4.0,0.9283,Baton Rouge,LA,USA,"{'latitude': 30.4459596, 'longitude': -91.18738, 'fipsCode': '22033'}",2023.0,2.0,lsu,lsu,1,0,243,0.5006544502617801,0.46727748691099474,0.4806282722513089,0.46727748691099474,Depth / Rotation
Kaleb Jackson,LSU,SEC,2025,rushing,4870839,RB,7,10,0,16,2.3,kaleb jackson,RB,111423,5130412,HighSchool,2023.0,182.0,Kaleb Jackson,Liberty Magnet,LSU,RB,70.0,200.0,4.0,0.9283,Baton Rouge,LA,USA,"{'latitude': 30.4459596, 'longitude': -91.18738, 'fipsCode': '22033'}",2023.0,3.0,lsu,lsu,1,0,30,0.5007739938080495,0.12151702786377709,0.2732198142414861,0.12151702786377709,Bust
Kaleb Johnson,Iowa,Big Ten,2022,rushing,4819231,RB,151,75,6,779,5.2,kaleb johnson,RB,113984,,HighSchool,2022.0,435.0,Kaleb Johnson,Hamilton,Iowa,RB,73.0,215.0,3.0,0.8889,Hamilton,OH,USA,"{'latitude': 39.3995067, 'longitude': -84.5613428, 'fipsCode': '39017'}",2022.0,1.0,iowa,iowa,1,0,1201,0.5007849293563579,0.9623233908948194,0.7777080062794348,0.9623233908948194,Impact Player
Kaleb Johnson,Iowa,Big Ten,2023,rushing,4819231,RB,117,67,3,463,4.0,kaleb johnson,RB,113984,,HighSchool,2022.0,435.0,Kaleb Johnson,Hamilton,Iowa,RB,73.0,215.0,3.0,0.8889,Hamilton,OH,USA,"{'latitude': 39.3995067, 'longitude': -84.5613428, 'fipsCode': '39017'}",2022.0,2.0,iowa,iowa,1,0,757,0.5006544502617801,0.768324607329843,0.6612565445026178,0.768324607329843,Starter
Kaleb Johnson,Iowa,Big Ten,2024,rushing,4819231,RB,240,75,21,1537,6.4,kaleb johnson,RB,113984,,HighSchool,2022.0,435.0,Kaleb Johnson,Hamilton,Iowa,RB,73.0,215.0,3.0,0.8889,Hamilton,OH,USA,"{'latitude': 39.3995067, 'longitude': -84.5613428, 'fipsCode': '39017'}",2022.0,3.0,iowa,iowa,1,0,2437,0.5007739938080495,0.9891640866873065,0.7938080495356037,0.9891640866873065,Impact Player
Kalib Hicks,Oklahoma,Big 12,2023,rushing,4920135,RB,3,9,1,14,4.7,kalib hicks,RB,111790,4920135,HighSchool,2023.0,544.0,Kalib Hicks,Denton Ryan,Oklahoma,RB,71.0,195.0,3.0,0.8839,Denton,TX,USA,"{'latitude': 33.2150386, 'longitude': -97.1330516, 'fipsCode': '48121'}",2023.0,1.0,oklahoma,oklahoma,1,0,40,0.5007849293563579,0.25274725274725274,0.35196232339089484,0.25274725274725274,Depth / Rotation
Kalib Hicks,Oklahoma,SEC,2024,rushing,4920135,RB,2,7,0,11,5.5,kalib hicks,RB,111790,4920135,HighSchool,2023.0,544.0,Kalib Hicks,Denton Ryan,Oklahoma,RB,71.0,195.0,3.0,0.8839,Denton,TX,USA,"{'latitude': 33.2150386, 'longitude': -97.1330516, 'fipsCode': '48121'}",2023.0,2.0,oklahoma,oklahoma,1,0,15,0.5006544502617801,0.0700261780104712,0.2422774869109948,0.0700261780104712,Bust
Kalib Hicks,Oklahoma State,Big 12,2025,rushing,4920135,RB,44,14,0,128,2.9,kalib hicks,RB,111790,4920135,HighSchool,2023.0,544.0,Kalib Hicks,Denton Ryan,Oklahoma,RB,71.0,195.0,3.0,0.8839,Denton,TX,USA,"{'latitude': 33.2150386, 'longitude': -97.1330516, 'fipsCode': '48121'}",2023.0,3.0,oklahoma state,oklahoma,0,0,216,0.5007739938080495,0.3978328173374613,0.4390092879256966,0.3978328173374613,Depth / Rotation
Kam Davis,Florida State,ACC,2024,rushing,5079364,RB,52,16,0,173,3.3,kam davis,RB,108796,5079364,HighSchool,2024.0,98.0,Kam Davis,Dougherty,Florida State,RB,70.0,200.0,4.0,0.9523,Albany,GA,USA,"{'latitude': 31.5782062, 'longitude': -84.1556809, 'fipsCode': '13095'}",2024.0,1.0,florida state,florida state,1,0,277,0.5007849293563579,0.6805337519623234,0.6086342229199372,0.6805337519623234,Starter
Kam Davis,Florida State,ACC,2025,rushing,5079364,RB,8,24,1,51,6.4,kam davis,RB,108796,5079364,HighSchool,2024.0,98.0,Kam Davis,Dougherty,Florida State,RB,70.0,200.0,4.0,0.9523,Albany,GA,USA,"{'latitude': 31.5782062, 'longitude': -84.1556809, 'fipsCode': '13095'}",2024.0,2.0,florida state,florida state,1,0,87,0.5006544502617801,0.25981675392670156,0.356151832460733,0.25981675392670156,Depth / Rotation
Kamari Moulton,Iowa,Big Ten,2023,rushing,5093886,RB,27,18,2,93,3.4,kamari moulton,RB,112686,5093886,HighSchool,2023.0,1473.0,Kamari Moulton,Cardinal Gibbons,Iowa,RB,69.0,180.0,3.0,0.8489,Fort Lauderdale,FL,USA,"{'latitude': 26.1223084, 'longitude': -80.1433786, 'fipsCode': '12011'}",2023.0,1.0,iowa,iowa,1,0,187,0.5007849293563579,0.6012558869701727,0.5610675039246469,0.6012558869701727,Starter
Kamari Moulton,Iowa,Big Ten,2024,rushing,5093886,RB,84,68,3,473,5.6,kamari moulton,RB,112686,5093886,HighSchool,2023.0,1473.0,Kamari Moulton,Cardinal Gibbons,Iowa,RB,69.0,180.0,3.0,0.8489,Fort Lauderdale,FL,USA,"{'latitude': 26.1223084, 'longitude': -80.1433786, 'fipsCode': '12011'}",2023.0,2.0,iowa,iowa,1,0,701,0.5006544502617801,0.7447643979057592,0.6471204188481676,0.7447643979057592,Starter
Kamari Moulton,Iowa,Big Ten,2025,rushing,5093886,RB,170,34,5,878,5.2,kamari moulton,RB,112686,5093886,HighSchool,2023.0,1473.0,Kamari Moulton,Cardinal Gibbons,Iowa,RB,69.0,180.0,3.0,0.8489,Fort Lauderdale,FL,USA,"{'latitude': 26.1223084, 'longitude': -80.1433786, 'fipsCode': '12011'}",2023.0,3.0,iowa,iowa,1,0,1318,0.5007739938080495,0.8668730650154799,0.7204334365325078,0.8668730650154799,Impact Player
Kamarro Edmonds,East Carolina,American Athletic,2022,rushing,4432696,RB,2,0,0,-2,-1.0,kamarro edmonds,RB,116003,4432696,HighSchool,2021.0,262.0,Kamarro Edmonds,Havelock,North Carolina,RB,71.0,227.0,4.0,0.9087,Havelock,NC,USA,"{'latitude': 34.8785, 'longitude': -76.9014457, 'fipsCode': '37049'}",2021.0,2.0,east carolina,north carolina,0,0,2,0.5006544502617801,0.009162303664921465,0.20575916230366495,0.009162303664921465,Bust
Kamarro Edmonds,East Carolina,American Athletic,2023,rushing,4432696,RB,14,17,2,67,4.8,kamarro edmonds,RB,116003,4432696,HighSchool,2021.0,262.0,Kamarro Edmonds,Havelock,North Carolina,RB,71.0,227.0,4.0,0.9087,Havelock,NC,USA,"{'latitude': 34.8785, 'longitude': -76.9014457, 'fipsCode': '37049'}",2021.0,3.0,east carolina,north carolina,0,0,135,0.5007739938080495,0.3065015479876161,0.38421052631578945,0.3065015479876161,Depth / Rotation
Kanye Roberts,App State,Sun Belt,2022,rushing,4900025,RB,19,29,2,127,6.7,kanye roberts,RB,115651,4900025,HighSchool,2022.0,2522.0,Kanye Roberts,Wallace-Rose Hill,App State,RB,71.0,190.0,2.0,0.7956,Teachey,NC,USA,"{'latitude': 34.7682241, 'longitude': -78.0080407, 'fipsCode': '37061'}",2022.0,1.0,app state,app state,1,0,205,0.5007849293563579,0.6161695447409733,0.5700156985871272,0.6161695447409733,Starter
Kanye Roberts,App State,Sun Belt,2023,rushing,4900025,RB,123,61,7,696,5.7,kanye roberts,RB,115651,4900025,HighSchool,2022.0,2522.0,Kanye Roberts,Wallace-Rose Hill,App State,RB,71.0,190.0,2.0,0.7956,Teachey,NC,USA,"{'latitude': 34.7682241, 'longitude': -78.0080407, 'fipsCode': '37061'}",2022.0,2.0,app state,app state,1,0,1082,0.5006544502617801,0.8835078534031413,0.7303664921465969,0.8835078534031413,Impact Player
Kanye Roberts,App State,Sun Belt,2024,rushing,4900025,RB,82,18,1,332,4.0,kanye roberts,RB,115651,4900025,HighSchool,2022.0,2522.0,Kanye Roberts,Wallace-Rose Hill,App State,RB,71.0,190.0,2.0,0.7956,Teachey,NC,USA,"{'latitude': 34.7682241, 'longitude': -78.0080407, 'fipsCode': '37061'}",2022.0,3.0,app state,app state,1,0,516,0.5007739938080495,0.5851393188854489,0.5513931888544892,0.5851393188854489,Depth / Rotation
Kanye Udoh,Army,FBS Independents,2023,rushing,5150313,RB,99,23,1,524,5.3,kanye udoh,RB,115354,5150313,HighSchool,2022.0,1945.0,Kanye Udoh,St. Augustine Prep,Army,RB,72.0,200.0,3.0,0.8228,Richland,NJ,USA,"{'latitude': 39.4917828, 'longitude': -74.8707243, 'fipsCode': '34001'}",2022.0,2.0,army,army,1,0,742,0.5006544502617801,0.7598167539267016,0.6561518324607329,0.7598167539267016,Starter
Kanye Udoh,Army,American Athletic,2024,rushing,5150313,RB,179,72,10,1117,6.2,kanye udoh,RB,115354,5150313,HighSchool,2022.0,1945.0,Kanye Udoh,St. Augustine Prep,Army,RB,72.0,200.0,3.0,0.8228,Richland,NJ,USA,"{'latitude': 39.4917828, 'longitude': -74.8707243, 'fipsCode': '34001'}",2022.0,3.0,army,army,1,0,1675,0.5007739938080495,0.9179566563467493,0.7510835913312695,0.9179566563467493,Impact Player
Kanye Udoh,Arizona State,Big 12,2025,rushing,5150313,RB,56,25,2,240,4.3,kanye udoh,RB,115354,5150313,HighSchool,2022.0,1945.0,Kanye Udoh,St. Augustine Prep,Army,RB,72.0,200.0,3.0,0.8228,Richland,NJ,USA,"{'latitude': 39.4917828, 'longitude': -74.8707243, 'fipsCode': '34001'}",2022.0,4.0,arizona state,army,0,0,392,0.5010224948875256,0.45296523517382414,0.4721881390593047,0.45296523517382414,Depth / Rotation
Kareem Rogers,Mercer,Southern,2018,rushing,4370377,RB,1,0,0,-2,-2.0,kareem rogers,RB,129121,4370377,HighSchool,2018.0,2853.0,Kareem Rogers,Woodland,Mercer,RB,70.0,180.0,2.0,0.7798,Stockbridge,GA,USA,"{'latitude': 33.5442781, 'longitude': -84.2338093, 'fipsCode': '13151'}",2018.0,1.0,mercer,mercer,1,0,0,0.5007849293563579,0.002354788069073783,0.20172684458398743,0.002354788069073783,Bust
Kareem Rogers,Mercer,Southern,2019,rushing,4370377,RB,6,5,0,14,2.3,kareem rogers,RB,129121,4370377,HighSchool,2018.0,2853.0,Kareem Rogers,Woodland,Mercer,RB,70.0,180.0,2.0,0.7798,Stockbridge,GA,USA,"{'latitude': 33.5442781, 'longitude': -84.2338093, 'fipsCode': '13151'}",2018.0,2.0,mercer,mercer,1,0,26,0.5006544502617801,0.10078534031413612,0.26073298429319375,0.10078534031413612,Bust
Kayden Collins,San José State,Mountain West,2023,rushing,5082590,RB,2,6,0,9,4.5,kayden collins,RB,255747,5082590,HighSchool,2022.0,,Kayden Collins,Canoga Park,San José State,RB,73.0,175.0,,,Canoga Park,CA,USA,"{'latitude': 34.2010776, 'longitude': -118.5978259, 'fipsCode': '06037'}",2022.0,2.0,san josé state,san josé state,1,0,13,0.5006544502617801,0.061518324607329845,0.23717277486910998,0.061518324607329845,Bust
Kayleb Wagner,Southern Illinois,MVFC,2023,rushing,5085839,RB,1,3,1,3,3.0,kayleb wagner,RB,256910,5085839,HighSchool,2023.0,,Kayleb Wagner,Baker School,Southern Illinois,RB,73.0,205.0,,,Baker,FL,USA,"{'latitude': 30.7971318, 'longitude': -86.681344, 'fipsCode': '12091'}",2023.0,1.0,southern illinois,southern illinois,1,0,25,0.5007849293563579,0.17739403453689168,0.30675039246467817,0.17739403453689168,Bust
Kayleb Wagner,Southern Illinois,MVFC,2025,rushing,5085839,RB,3,5,0,10,3.3,kayleb wagner,RB,256910,5085839,HighSchool,2023.0,,Kayleb Wagner,Baker School,Southern Illinois,RB,73.0,205.0,,,Baker,FL,USA,"{'latitude': 30.7971318, 'longitude': -86.681344, 'fipsCode': '12091'}",2023.0,3.0,southern illinois,southern illinois,1,0,16,0.5007739938080495,0.06114551083591331,0.2369969040247678,0.06114551083591331,Bust
Kaytron Allen,Penn State,Big Ten,2022,rushing,4685246,RB,167,59,10,867,5.2,kaytron allen,RB,113698,4685246,HighSchool,2022.0,155.0,Kaytron Allen,IMG Academy,Penn State,RB,71.0,220.0,4.0,0.9385,Bradenton,FL,USA,"{'latitude': 27.4989278, 'longitude': -82.5748194, 'fipsCode': '12081'}",2022.0,1.0,penn state,penn state,1,0,1401,0.5007849293563579,0.978021978021978,0.7871271585557299,0.978021978021978,Impact Player
Kaytron Allen,Penn State,Big Ten,2023,rushing,4685246,RB,172,50,6,902,5.2,kaytron allen,RB,113698,4685246,HighSchool,2022.0,155.0,Kaytron Allen,IMG Academy,Penn State,RB,71.0,220.0,4.0,0.9385,Bradenton,FL,USA,"{'latitude': 27.4989278, 'longitude': -82.5748194, 'fipsCode': '12081'}",2022.0,2.0,penn state,penn state,1,0,1366,0.5006544502617801,0.9352094240837696,0.7613874345549738,0.9352094240837696,Impact Player
Kaytron Allen,Penn State,Big Ten,2024,rushing,4685246,RB,220,32,8,1108,5.0,kaytron allen,RB,113698,4685246,HighSchool,2022.0,155.0,Kaytron Allen,IMG Academy,Penn State,RB,71.0,220.0,4.0,0.9385,Bradenton,FL,USA,"{'latitude': 27.4989278, 'longitude': -82.5748194, 'fipsCode': '12081'}",2022.0,3.0,penn state,penn state,1,0,1708,0.5007739938080495,0.9303405572755418,0.7585139318885449,0.9303405572755418,Impact Player
Kaytron Allen,Penn State,Big Ten,2025,rushing,4685246,RB,210,67,15,1303,6.2,kaytron allen,RB,113698,4685246,HighSchool,2022.0,155.0,Kaytron Allen,IMG Academy,Penn State,RB,71.0,220.0,4.0,0.9385,Bradenton,FL,USA,"{'latitude': 27.4989278, 'longitude': -82.5748194, 'fipsCode': '12081'}",2022.0,4.0,penn state,penn state,1,0,2023,0.5010224948875256,0.967280163599182,0.7807770961145194,0.967280163599182,Impact Player
Ke'Marion Baldwin,James Madison,Sun Belt,2023,rushing,5121607,RB,3,6,0,7,2.3,kemarion baldwin,RB,257046,5121607,HighSchool,2023.0,,Ke'Marion Baldwin,St. Pauls,James Madison,RB,69.0,215.0,,,St. Pauls,NC,USA,"{'latitude': None, 'longitude': None, 'fipsCode': None}",2023.0,1.0,james madison,james madison,1,0,13,0.5007849293563579,0.11067503924646782,0.26671899529042387,0.11067503924646782,Bust
Ke'Marion Baldwin,James Madison,Sun Belt,2024,rushing,5121607,RB,6,4,0,17,2.8,kemarion baldwin,RB,257046,5121607,HighSchool,2023.0,,Ke'Marion Baldwin,St. Pauls,James Madison,RB,69.0,215.0,,,St. Pauls,NC,USA,"{'latitude': None, 'longitude': None, 'fipsCode': None}",2023.0,2.0,james madison,james madison,1,0,29,0.5006544502617801,0.1099476439790576,0.2662303664921466,0.1099476439790576,Bust
Ke'Marion Baldwin,Charleston Southern,Big South-OVC,2025,rushing,5121607,RB,159,89,6,778,4.9,kemarion baldwin,RB,257046,5121607,HighSchool,2023.0,,Ke'Marion Baldwin,St. Pauls,James Madison,RB,69.0,215.0,,,St. Pauls,NC,USA,"{'latitude': None, 'longitude': None, 'fipsCode': None}",2023.0,3.0,charleston southern,james madison,0,0,1216,0.5007739938080495,0.8436532507739938,0.7065015479876161,0.8436532507739938,Starter
Ke'Travion Hargrove,Memphis,American Athletic,2023,rushing,4682762,RB,11,17,1,43,3.9,ketravion hargrove,RB,116051,4682762,HighSchool,2021.0,310.0,Ke'Travion Hargrove,Ruston,Mississippi State,RB,71.0,185.0,4.0,0.9001,Ruston,LA,USA,"{'latitude': 32.5232053, 'longitude': -92.637927, 'fipsCode': '22061'}",2021.0,3.0,memphis,mississippi state,0,0,85,0.5007739938080495,0.25077399380804954,0.3507739938080495,0.25077399380804954,Depth / Rotation
Ke'Travion Hargrove,Grambling,SWAC,2024,rushing,4682762,RB,93,36,5,444,4.8,ketravion hargrove,RB,116051,4682762,HighSchool,2021.0,310.0,Ke'Travion Hargrove,Ruston,Mississippi State,RB,71.0,185.0,4.0,0.9001,Ruston,LA,USA,"{'latitude': 32.5232053, 'longitude': -92.637927, 'fipsCode': '22061'}",2021.0,4.0,grambling,mississippi state,0,0,730,0.5010224948875256,0.6503067484662577,0.5905930470347649,0.6503067484662577,Starter
Ke'Travion Hargrove,Old Dominion,Sun Belt,2025,rushing,4682762,RB,64,29,4,268,4.2,ketravion hargrove,RB,116051,4682762,HighSchool,2021.0,310.0,Ke'Travion Hargrove,Ruston,Mississippi State,RB,71.0,185.0,4.0,0.9001,Ruston,LA,USA,"{'latitude': 32.5232053, 'longitude': -92.637927, 'fipsCode': '22061'}",2021.0,5.0,old dominion,mississippi state,0,0,476,0.5016233766233766,0.5357142857142857,0.522077922077922,0.5357142857142857,Depth / Rotation
Keaontay Ingram,Texas,Big 12,2018,rushing,4362087,RB,142,31,3,708,5.0,keaontay ingram,RB,126433,4362087,HighSchool,2018.0,164.0,Keaontay Ingram,Carthage,Texas,RB,73.0,190.0,4.0,0.9324,Carthage,TX,USA,"{'latitude': 32.1570412, 'longitude': -94.338114, 'fipsCode': '48365'}",2018.0,1.0,texas,texas,1,0,1052,0.5007849293563579,0.945054945054945,0.7673469387755102,0.945054945054945,Impact Player
Keaontay Ingram,Texas,Big 12,2019,rushing,4362087,RB,144,68,7,853,5.9,keaontay ingram,RB,126433,4362087,HighSchool,2018.0,164.0,Keaontay Ingram,Carthage,Texas,RB,73.0,190.0,4.0,0.9324,Carthage,TX,USA,"{'latitude': 32.1570412, 'longitude': -94.338114, 'fipsCode': '48365'}",2018.0,2.0,texas,texas,1,0,1281,0.5006544502617801,0.9227748691099477,0.7539267015706806,0.9227748691099477,Impact Player
Keaontay Ingram,Texas,Big 12,2020,rushing,4362087,RB,53,26,1,250,4.7,keaontay ingram,RB,126433,4362087,HighSchool,2018.0,164.0,Keaontay Ingram,Carthage,Texas,RB,73.0,190.0,4.0,0.9324,Carthage,TX,USA,"{'latitude': 32.1570412, 'longitude': -94.338114, 'fipsCode': '48365'}",2018.0,3.0,texas,texas,1,0,376,0.5007739938080495,0.5046439628482973,0.5030959752321982,0.5046439628482973,Depth / Rotation
Keaontay Ingram,USC,Pac-12,2021,rushing,4362087,RB,156,53,5,911,5.8,keaontay ingram,RB,126433,4362087,HighSchool,2018.0,164.0,Keaontay Ingram,Carthage,Texas,RB,73.0,190.0,4.0,0.9324,Carthage,TX,USA,"{'latitude': 32.1570412, 'longitude': -94.338114, 'fipsCode': '48365'}",2018.0,4.0,usc,texas,0,0,1323,0.5010224948875256,0.852760736196319,0.7120654396728016,0.852760736196319,Impact Player
Kedren Young,Notre Dame,FBS Independents,2024,rushing,5106301,RB,21,12,1,116,5.5,kedren young,RB,108817,5106301,HighSchool,2024.0,119.0,Kedren Young,Lufkin,Notre Dame,RB,70.0,217.0,4.0,0.9469,Lufkin,TX,USA,"{'latitude': 31.3386242, 'longitude': -94.7288558, 'fipsCode': '48005'}",2024.0,1.0,notre dame,notre dame,1,0,178,0.5007849293563579,0.5839874411302983,0.5507064364207221,0.5839874411302983,Depth / Rotation
Kedrick Reescano,Arizona,Big 12,2024,rushing,4899361,RB,78,56,1,359,4.6,kedrick reescano,RB,111389,4899361,HighSchool,2023.0,150.0,Kedrick Reescano,New Caney,Ole Miss,RB,71.0,190.0,4.0,0.9377,New Caney,TX,USA,"{'latitude': 30.155216, 'longitude': -95.2113221, 'fipsCode': '48339'}",2023.0,2.0,arizona,ole miss,0,0,535,0.5006544502617801,0.6701570680628273,0.6023560209424084,0.6701570680628273,Starter
Kedrick Reescano,Arizona,Big 12,2025,rushing,4899361,RB,84,50,9,396,4.7,kedrick reescano,RB,111389,4899361,HighSchool,2023.0,150.0,Kedrick Reescano,New Caney,Ole Miss,RB,71.0,190.0,4.0,0.9377,New Caney,TX,USA,"{'latitude': 30.155216, 'longitude': -95.2113221, 'fipsCode': '48339'}",2023.0,3.0,arizona,ole miss,0,0,744,0.5007739938080495,0.6826625386996904,0.6099071207430341,0.6826625386996904,Starter
Keenan Phillips,South Alabama,Sun Belt,2025,rushing,5295070,RB,126,54,3,622,4.9,keenan phillips,RB,109879,,HighSchool,2024.0,1211.0,Keenan Phillips,Bainbridge,,RB,68.0,175.0,3.0,0.8607,Bainbridge,GA,USA,"{'latitude': 30.9038252, 'longitude': -84.5754768, 'fipsCode': '13087'}",2024.0,2.0,south alabama,,0,0,934,0.5006544502617801,0.8403141361256544,0.7044502617801047,0.8403141361256544,Starter
Keilan Robinson,Alabama,SEC,2019,rushing,4567095,RB,39,74,2,254,6.5,keilan robinson,RB,122532,4692048,HighSchool,2019.0,255.0,Keilan Robinson,St. John's College,Alabama,RB,69.0,184.0,4.0,0.9094,Washington,DC,USA,"{'latitude': 38.8949855, 'longitude': -77.0365708, 'fipsCode': '11001'}",2019.0,1.0,alabama,alabama,1,0,372,0.5007849293563579,0.7346938775510204,0.6411302982731555,0.7346938775510204,Starter
Keilan Robinson,Texas,Big 12,2021,rushing,4567095,RB,45,65,3,322,7.2,keilan robinson,RB,122532,4692048,HighSchool,2019.0,255.0,Keilan Robinson,St. John's College,Alabama,RB,69.0,184.0,4.0,0.9094,Washington,DC,USA,"{'latitude': 38.8949855, 'longitude': -77.0365708, 'fipsCode': '11001'}",2019.0,3.0,texas,alabama,0,0,472,0.5007739938080495,0.554953560371517,0.53328173374613,0.554953560371517,Depth / Rotation
